,id,label,timeset,type,image,lfr,listed,friends,shape,file,followers,user_id,ffr,statuses,latitude,longitude,country,city
2031,1114,the_green_pen,,followers,/home/usnish/twitter_ypcdn/img/515304088.jpg,0.3324,12,1450,triangle-down,ncdaction.dat,361,515304088,0.249,278,-37.8136,144.9631,Australia,
2032,1689,juxtamagazine,,followers,/home/usnish/twitter_ypcdn/img/188492897.jpg,0.4617,47,973,triangle-up,ncdaction.dat,1018,188492897,1.0462,8994,43.6532,-79.3832,Canada,Toronto
2033,3324,bhumeshwarrao,,followers,/home/usnish/twitter_ypcdn/img/712737599.jpg,0.2933,11,2003,triangle-down,ncdaction.dat,375,712737599,0.1872,2928,19.0918,72.8914,India,Mumbai
2039,697,sidsingh23,,followers,/home/usnish/twitter_ypcdn/img/14594638.jpg,0.3663,20,1825,triangle-down,ncdaction.dat,546,14594638,0.2992,3553,40.7128,-74.0059,United States,New York
2040,4165,SyedHus96499195,,followers,/home/usnish/twitter_ypcdn/img/871779219809947648.jpg,0.0,0,34,triangle-down,ncdaction.dat,13,871779219809947648,0.3824,11,31.5546,74.3572,Pakistan,Lahore
2041,3782,TobaccoFree254,,followers,/home/usnish/twitter_ypcdn/img/2524051309.jpg,0.1084,12,636,triangle-up,ncdaction.dat,1107,2524051309,1.7406,5501,-0.0236,37.9062,Kenya,
2042,3687,pezcharles,,followers,/home/usnish/twitter_ypcdn/img/240297610.jpg,0.3571,10,124,triangle-up,ncdaction.dat,280,240297610,2.2581,1952,40.4637,-3.7492,Spain,
2043,1081,LopeyPen,,followers,/home/usnish/twitter_ypcdn/img/1440870542.jpg,0.516,21,825,triangle-down,ncdaction.dat,407,1440870542,0.4933,3045,-37.7667,144.9628,Australia,Brunswick
2044,1559,spietikainen,,followers,/home/usnish/twitter_ypcdn/img/20228586.jpg,0.2068,386,6228,triangle-up,ncdaction.dat,18664,20228586,2.9968,7426,60.9929,24.459,Finland,Hämeenlinna
2048,4148,Tabatha72228837,,followers,/home/usnish/twitter_ypcdn/img/848817139477696512.jpg,0.0,0,68,triangle-down,ncdaction.dat,8,848817139477696512,0.1176,9,-31.9505,115.8605,Australia,
2049,198,HaasNCDs,,followers,/home/usnish/twitter_ypcdn/img/381240268.jpg,0.0,0,9,triangle-up,ncdaction.dat,11,381240268,1.2222,5,37.8716,-122.2727,United States,Berkeley
2052,459,faejones,,followers,/home/usnish/twitter_ypcdn/img/356305988.jpg,0.44,59,1032,triangle-up,ncdaction.dat,1341,356305988,1.2994,4792,47.5166,-122.1965,United States,Renton
2053,3885,goScenicRoute,,followers,/home/usnish/twitter_ypcdn/img/515780167.jpg,0.2791,6,1161,triangle-down,ncdaction.dat,215,515780167,0.1852,181,39.5501,-105.7821,United States,
2056,4198,M_Chris10,,followers,/home/usnish/twitter_ypcdn/img/3208811291.jpg,0.3571,14,333,triangle-up,ncdaction.dat,392,3208811291,1.1772,993,-1.9706,30.1044,Rwanda,Kigali
2058,1144,theMJA,,followers,/home/usnish/twitter_ypcdn/img/153287840.png,0.2862,413,1285,triangle-up,ncdaction.dat,14431,153287840,11.2304,25208,-33.8688,151.2093,Australia,
2060,2228,alexiajmurphy,,followers,/home/usnish/twitter_ypcdn/img/24973335.jpg,1.1856,23,372,triangle-down,ncdaction.dat,194,24973335,0.5215,393,48.2082,16.3738,Austria,Vienna
2061,1423,kait_sitchenko,,followers,/home/usnish/twitter_ypcdn/img/506891768.jpg,0.1342,2,887,triangle-down,ncdaction.dat,149,506891768,0.168,108,33.749,-84.388,United States,Atlanta
2062,4284,vasuvittal,,followers,/home/usnish/twitter_ypcdn/img/385477630.png,0.0,0,659,triangle-down,ncdaction.dat,74,385477630,0.1123,209,19.076,72.8777,India,Mumbai
2063,3228,Bmore4kids,,followers,/home/usnish/twitter_ypcdn/img/3329513919.png,0.7374,116,1509,triangle-up,ncdaction.dat,1573,3329513919,1.0424,5669,39.2904,-76.6122,United States,Baltimore
2064,3166,IslamiicStudio,,followers,/home/usnish/twitter_ypcdn/img/739062903442145280.jpg,0.0,0,617,triangle-down,ncdaction.dat,206,739062903442145280,0.3339,427,37.0902,-95.7129,United States,
2066,1118,segantini,,followers,/home/usnish/twitter_ypcdn/img/17448779.jpg,0.2632,8,177,triangle-up,ncdaction.dat,304,17448779,1.7175,803,50.8503,4.3517,Belgium,
2068,2028,scottrberry,,followers,/home/usnish/twitter_ypcdn/img/21591283.png,0.368,29,2187,triangle-down,ncdaction.dat,788,21591283,0.3603,1253,43.6532,-79.3832,Canada,Toronto
2074,2586,mamsnetinfo,,followers,/home/usnish/twitter_ypcdn/img/3823254683.jpg,0.1016,7,2260,triangle-down,ncdaction.dat,689,3823254683,0.3049,2667,-25.7234,28.4222,South Africa,Pretoria
2075,4118,CTC_AFRICA,,followers,/home/usnish/twitter_ypcdn/img/466474543.png,0.13699999999999998,4,97,triangle-up,ncdaction.dat,292,466474543,3.0103,1175,0.3476,32.5825,Uganda,Kampala
2077,3881,blanchis11,,followers,/home/usnish/twitter_ypcdn/img/234009366.jpg,0.1656,5,1964,triangle-down,ncdaction.dat,302,234009366,0.1538,1115,27.6648,-81.5158,United States,
2079,1194,OsirRobertKE,,followers,/home/usnish/twitter_ypcdn/img/303034609.jpg,0.0,0,1949,triangle-down,ncdaction.dat,311,303034609,0.1596,328,-1.2921,36.8219,Kenya,Nairobi
2080,1140,LovageDC_ID,,followers,/home/usnish/twitter_ypcdn/img/1005695701.jpg,0.0,0,401,triangle-down,ncdaction.dat,252,1005695701,0.6284,206,-7.7956,110.3695,Indonesia,Yogyakarta
2081,2045,tetelbom3,,followers,/home/usnish/twitter_ypcdn/img/1679970403.png,0.1099,1,492,triangle-down,ncdaction.dat,91,1679970403,0.185,79,-30.0347,-51.2177,Brazil,
2083,2606,cancercode,,followers,/home/usnish/twitter_ypcdn/img/217387388.jpg,0.5094,27,758,triangle-down,ncdaction.dat,530,217387388,0.6992,632,50.8503,4.3517,Belgium,
2084,2132,ccoreah,,followers,/home/usnish/twitter_ypcdn/img/121650814.jpg,0.0688,3,666,triangle-down,ncdaction.dat,436,121650814,0.6547,783,9.082,8.6753,Nigeria,
2085,3480,paula_vassallo,,followers,/home/usnish/twitter_ypcdn/img/1417671793.jpg,1.0811,168,3016,triangle-down,ncdaction.dat,1554,1417671793,0.5153,9013,35.9375,14.3754,Malta,
2086,1709,cparsonsperez,,followers,/home/usnish/twitter_ypcdn/img/2532757230.jpg,0.0966,2,182,triangle-up,ncdaction.dat,207,2532757230,1.1374,172,55.3781,-3.436,United Kingdom,
2087,3695,KulikovUNIATF,,followers,/home/usnish/twitter_ypcdn/img/737362108397060096.jpg,0.111,86,8165,triangle-down,ncdaction.dat,7751,737362108397060096,0.9493,475,46.2044,6.1432,Switzerland,Geneva
2091,3894,GHealthCatalyst,,followers,/home/usnish/twitter_ypcdn/img/3089091999.png,0.7051,11,222,triangle-down,ncdaction.dat,156,3089091999,0.7027,251,42.3601,-71.0589,United States,Boston
2092,1442,PowerOfVitality,,followers,/home/usnish/twitter_ypcdn/img/365567737.jpg,0.0883,26,707,triangle-up,ncdaction.dat,2943,365567737,4.1627,2406,41.9843,-87.7884,United States,Chicago
2093,124,alanirosita,,followers,/home/usnish/twitter_ypcdn/img/20937444.jpg,0.1105,2,454,triangle-down,ncdaction.dat,181,20937444,0.3987,37,34.0522,-118.2437,United States,Los Angeles
2094,3597,NatalieWareham,,followers,/home/usnish/twitter_ypcdn/img/421807032.jpg,0.0,0,167,triangle-down,ncdaction.dat,46,421807032,0.2754,69,53.4084,-2.9916,United Kingdom,Liverpool
2096,3401,aldo_paz,,followers,/home/usnish/twitter_ypcdn/img/377180337.jpg,0.0,0,106,triangle-up,ncdaction.dat,108,377180337,1.0189,89,41.3275,-89.129,United States,Peru
2097,2540,antonycaster,,followers,/home/usnish/twitter_ypcdn/img/219643969.jpg,0.2247,4,201,triangle-down,ncdaction.dat,178,219643969,0.8856,1144,-8.1091,-79.0215,Peru,Trujillo
2098,3589,RobertAiziczon,,followers,/home/usnish/twitter_ypcdn/img/150014566.jpg,0.0235,1,2065,triangle-down,ncdaction.dat,426,150014566,0.2063,1478,-26.8083,-65.2176,Argentina,San Miguel de Tucumán
2099,2776,calhealthplans,,followers,/home/usnish/twitter_ypcdn/img/21137028.png,0.3081,39,1535,triangle-down,ncdaction.dat,1266,21137028,0.8248,3355,36.7783,-119.4179,United States,
2101,1263,waqanivalut,,followers,/home/usnish/twitter_ypcdn/img/371554733.jpg,0.3623,5,118,triangle-up,ncdaction.dat,138,371554733,1.1695,52,46.2044,6.1432,Switzerland,Geneva
2102,3362,apomeroystevens,,followers,/home/usnish/twitter_ypcdn/img/3996492377.jpg,2.9114,23,180,triangle-down,ncdaction.dat,79,3996492377,0.4389,788,35.7596,-79.0193,United States,
2103,3594,ZESTHealthStrat,,followers,/home/usnish/twitter_ypcdn/img/1116064982.jpg,0.3325,13,401,triangle-down,ncdaction.dat,391,1116064982,0.9751,1042,-33.8688,151.2093,Australia,
2104,1268,mridha_malay,,followers,/home/usnish/twitter_ypcdn/img/2224114902.jpg,0.0,0,40,triangle-down,ncdaction.dat,20,2224114902,0.5,1,23.8103,90.4125,Bangladesh,Dhaka
2105,2577,sureshtaxi1,,followers,/home/usnish/twitter_ypcdn/img/712491744.jpg,0.13699999999999998,2,1488,triangle-down,ncdaction.dat,146,712491744,0.0981,462,3.139,101.6869,Malaysia,Kuala Lumpur
2106,3738,AccroNutrition,,followers,/home/usnish/twitter_ypcdn/img/786185390239604736.jpg,0.4364,58,3965,triangle-down,ncdaction.dat,1329,786185390239604736,0.3352,381,52.3555,-1.1743,United Kingdom,
2107,856,janinamariana,,followers,/home/usnish/twitter_ypcdn/img/51423800.jpg,0.4241,74,2093,triangle-down,ncdaction.dat,1745,51423800,0.8337,27613,60.1699,24.9384,Finland,Helsinki
2108,927,CancerStratCA,,followers,/home/usnish/twitter_ypcdn/img/1400545814.jpg,0.5071,129,1954,triangle-up,ncdaction.dat,2544,1400545814,1.3019,5425,43.6532,-79.3832,Canada,Toronto
2109,1045,TheHealthyV,,followers,/home/usnish/twitter_ypcdn/img/1118112084.jpg,0.4605,7,97,triangle-up,ncdaction.dat,152,1118112084,1.567,240,-25.2744,133.7751,Australia,
2110,47,HeartHealthGCM,,followers,/home/usnish/twitter_ypcdn/img/239033228.png,0.5747,10,157,triangle-up,ncdaction.dat,174,239033228,1.1083,561,19.3222,-81.2409,Cayman Islands,
2111,1170,NMmedicarelocal,,followers,/home/usnish/twitter_ypcdn/img/588083142.png,0.1667,21,792,triangle-up,ncdaction.dat,1260,588083142,1.5909,1141,-37.7298,145.0515,Australia,Heidelberg West
2112,4278,WittichJuliette,,followers,/home/usnish/twitter_ypcdn/img/2232138566.jpg,0.0203,3,1040,triangle-up,ncdaction.dat,1476,2232138566,1.4192,633,46.2044,6.1432,Switzerland,Geneva
2113,2991,NYAMGreyLit,,followers,/home/usnish/twitter_ypcdn/img/2427775154.jpg,3.6434,47,326,triangle-down,ncdaction.dat,129,2427775154,0.3957,690,40.7128,-74.0059,United States,New York
2114,1792,AnetaTysz,,followers,/home/usnish/twitter_ypcdn/img/2419303374.jpg,0.0,0,35,triangle-down,ncdaction.dat,3,2419303374,0.0857,1,50.8503,4.3517,Belgium,
2115,1070,emceemikebe,,followers,/home/usnish/twitter_ypcdn/img/132431947.jpg,0.207,16,1171,triangle-down,ncdaction.dat,773,132431947,0.6601,2424,45.2538,-69.4455,United States,
2116,3965,6_ect,,followers,/home/usnish/twitter_ypcdn/img/3361275021.jpg,0.0,0,214,triangle-down,ncdaction.dat,4,3361275021,0.0187,1,55.6761,12.5683,Denmark,Copenhagen
2117,4205,MaryOK24,,followers,/home/usnish/twitter_ypcdn/img/24196786.jpg,0.4286,15,893,triangle-down,ncdaction.dat,350,24196786,0.3919,555,53.1589,-6.9096,Ireland,Kildare
2118,1791,IntDiabetesFed,,followers,/home/usnish/twitter_ypcdn/img/38393473.png,0.1692,709,777,triangle-up,ncdaction.dat,41902,38393473,53.9279,11042,50.8503,4.3517,Belgium,
2119,3104,carlosfarfant,,followers,/home/usnish/twitter_ypcdn/img/313551468.jpg,0.2174,1,508,triangle-down,ncdaction.dat,46,313551468,0.0906,252,-12.0464,-77.0428,Peru,
2121,1808,DrChromo,,followers,/home/usnish/twitter_ypcdn/img/23129668.jpg,0.6507,87,1337,triangle-down,ncdaction.dat,1337,23129668,1.0,13413,-37.8136,144.9631,Australia,
2122,638,SQueenBryant,,followers,/home/usnish/twitter_ypcdn/img/103097898.jpg,0.5602,54,3067,triangle-down,ncdaction.dat,964,103097898,0.3143,2676,50.8196,-0.136,United Kingdom,
2124,674,EmmalineMar,,followers,/home/usnish/twitter_ypcdn/img/518399232.jpg,0.2817,6,538,triangle-down,ncdaction.dat,213,518399232,0.3959,180,-37.8136,144.9631,Australia,
2125,390,HRHHub,,followers,/home/usnish/twitter_ypcdn/img/530975277.jpg,0.2577,5,468,triangle-down,ncdaction.dat,194,530975277,0.4145,61,-25.2744,133.7751,Australia,
2127,2955,8883JDET,,followers,/home/usnish/twitter_ypcdn/img/711216672556896257.jpg,0.0,0,2313,triangle-down,ncdaction.dat,118,711216672556896257,0.051,0,51.5074,-0.1278,United Kingdom,London
2128,877,davidgolub,,followers,/home/usnish/twitter_ypcdn/img/25220460.jpg,0.5063,4,177,triangle-down,ncdaction.dat,79,25220460,0.4463,272,40.7128,-74.0059,United States,New York
2130,2452,elomame,,followers,/home/usnish/twitter_ypcdn/img/185461787.jpg,0.0686,4,2035,triangle-down,ncdaction.dat,583,185461787,0.2865,3981,32.3197,15.1025,Libya,Misrata
2132,2464,Heskerage,,followers,/home/usnish/twitter_ypcdn/img/211190416.jpg,0.0282,1,938,triangle-down,ncdaction.dat,354,211190416,0.3774,563,-0.3031,36.08,Kenya,Nakuru
2135,750,b_lyth,,followers,/home/usnish/twitter_ypcdn/img/402226405.jpg,0.0,0,776,triangle-down,ncdaction.dat,257,402226405,0.3312,2336,24.4419,54.6501,United Arab Emirates,Abu Dhabi
2136,3318,marievermund,,followers,/home/usnish/twitter_ypcdn/img/761997645376266241.jpg,0.0,0,115,triangle-down,ncdaction.dat,21,761997645376266241,0.1826,12,55.6761,12.5683,Denmark,Copenhagen
2138,580,dorsie78,,followers,/home/usnish/twitter_ypcdn/img/63194187.jpg,1.1874,121,2247,triangle-down,ncdaction.dat,1019,63194187,0.4535,16687,50.901,4.4856,Belgium,Zaventem
2140,782,pundaalichoka,,followers,/home/usnish/twitter_ypcdn/img/53356471.jpg,0.0,0,448,triangle-down,ncdaction.dat,178,53356471,0.3973,708,-1.2921,36.8219,Kenya,Nairobi
2142,1167,WePublicHealth,,followers,/home/usnish/twitter_ypcdn/img/1661193865.jpg,0.3314,366,4190,triangle-up,ncdaction.dat,11044,1661193865,2.6358,46620,35.9813,-115.098,United States,Henderson
2143,3244,journoarunima,,followers,/home/usnish/twitter_ypcdn/img/22756846.jpg,0.4875,72,1438,triangle-up,ncdaction.dat,1477,22756846,1.0271,2602,18.9398,72.8355,India,Mumbai
2144,2715,CCGHR,,followers,/home/usnish/twitter_ypcdn/img/856585171.jpg,0.3863,79,795,triangle-up,ncdaction.dat,2045,856585171,2.5723,5893,56.1304,-106.3468,Canada,
2145,331,Muaz4change,,followers,/home/usnish/twitter_ypcdn/img/232111617.jpg,0.2583,56,1255,triangle-up,ncdaction.dat,2168,232111617,1.7275,5426,13.0059,5.2476,Nigeria,Sokoto
2146,3033,invisibleillne3,,followers,/home/usnish/twitter_ypcdn/img/724370255108145153.jpg,0.2299,2,326,triangle-down,ncdaction.dat,87,724370255108145153,0.2669,20,-41.2706,173.284,New Zealand,Nelson
2147,4047,Dear_Evaluators,,followers,/home/usnish/twitter_ypcdn/img/862282679961694210.jpg,0.0968,3,2075,triangle-down,ncdaction.dat,310,862282679961694210,0.1494,104,32.0531,34.7523,Israel,Tel Aviv-Yafo
2148,713,HealthyPlanetUK,,followers,/home/usnish/twitter_ypcdn/img/420279286.jpg,0.2809,77,2314,triangle-up,ncdaction.dat,2741,420279286,1.1845,9154,53.841,-2.6665,United Kingdom,Goosnargh
2149,397,ZartashJ,,followers,/home/usnish/twitter_ypcdn/img/569133206.jpg,0.2778,4,407,triangle-down,ncdaction.dat,144,569133206,0.3538,1148,31.5024,74.4749,Pakistan,Lahore
2151,341,nudgefit,,followers,/home/usnish/twitter_ypcdn/img/334674296.png,0.0705,4,1235,triangle-down,ncdaction.dat,567,334674296,0.4591,642,55.3781,-3.436,United Kingdom,
2154,815,rappasani,,followers,/home/usnish/twitter_ypcdn/img/1419750218.jpg,0.2792,11,1105,triangle-down,ncdaction.dat,394,1419750218,0.3566,109,40.7249,-73.9969,United States,New York
2156,610,drmagesadjn,,followers,/home/usnish/twitter_ypcdn/img/64348429.jpg,0.0749,7,997,triangle-down,ncdaction.dat,935,64348429,0.9378,3360,-6.7924,39.2083,Tanzania,Dar es Salaam
2157,2701,HRPresearch,,followers,/home/usnish/twitter_ypcdn/img/2498841984.jpg,0.3932,99,4213,triangle-down,ncdaction.dat,2518,2498841984,0.5977,4773,46.2327,6.1344,Switzerland,Genève 27
2158,3364,EziAlibo,,followers,/home/usnish/twitter_ypcdn/img/1364376601.jpg,0.5051,5,286,triangle-down,ncdaction.dat,99,1364376601,0.3462,1029,40.7128,-74.0059,United States,New York
2159,542,Lisa_amelia00,,followers,/home/usnish/twitter_ypcdn/img/98332764.jpg,0.3749,34,2102,triangle-down,ncdaction.dat,907,98332764,0.4315,1612,51.5074,-0.1278,United Kingdom,London
2160,186,JohnsHopkinsCCP,,followers,/home/usnish/twitter_ypcdn/img/211972989.png,0.4514,274,1872,triangle-up,ncdaction.dat,6070,211972989,3.2425,7404,39.2904,-76.6122,United States,Baltimore
2161,1299,SHKehoe,,followers,/home/usnish/twitter_ypcdn/img/1935669955.jpg,0.5857,27,643,triangle-down,ncdaction.dat,461,1935669955,0.7170000000000001,1043,50.9097,-1.4044,United Kingdom,Southampton
2163,2693,marhellin,,followers,/home/usnish/twitter_ypcdn/img/124265745.jpg,0.3191,6,548,triangle-down,ncdaction.dat,188,124265745,0.3431,877,59.9139,10.7522,Norway,Oslo
2165,3757,aidsindonesia,,followers,/home/usnish/twitter_ypcdn/img/39503703.jpg,0.1249,85,2544,triangle-up,ncdaction.dat,6806,39503703,2.6753,6386,-0.7893,113.9213,Indonesia,
2170,3095,GlobalHealthMGH,,followers,/home/usnish/twitter_ypcdn/img/405024810.png,0.309,117,984,triangle-up,ncdaction.dat,3786,405024810,3.8476,4539,42.3601,-71.0589,United States,Boston
2171,3873,DrBecWilliams,,followers,/home/usnish/twitter_ypcdn/img/2708273839.jpg,0.0,0,86,triangle-down,ncdaction.dat,42,2708273839,0.4884,80,-31.9505,115.8605,Australia,
2172,3040,FriendsofSLULC,,followers,/home/usnish/twitter_ypcdn/img/63770884.png,1.0084,12,602,triangle-down,ncdaction.dat,119,63770884,0.1977,492,38.627,-90.1994,United States,St. Louis
2174,2888,magicofsolitude,,followers,/home/usnish/twitter_ypcdn/img/700774895450505217.jpg,0.21899999999999997,12,1878,triangle-down,ncdaction.dat,548,700774895450505217,0.2918,208,41.4993,-81.6944,United States,Cleveland
2175,1083,DrAGuidolin,,followers,/home/usnish/twitter_ypcdn/img/47148782.jpg,0.3037,13,660,triangle-down,ncdaction.dat,428,47148782,0.6485,551,45.3088,-75.8987,Canada,Ottawa
2176,602,ISNTD_Coinfect,,followers,/home/usnish/twitter_ypcdn/img/838422811.png,0.2277,13,1945,triangle-down,ncdaction.dat,571,838422811,0.2936,305,51.5074,-0.1278,United Kingdom,London
2180,9,worldheartfed,,followers,/home/usnish/twitter_ypcdn/img/83809282.jpg,0.2357,297,5580,triangle-up,ncdaction.dat,12603,83809282,2.2586,8342,46.2044,6.1432,Switzerland,Geneva
2183,2950,BamTara,,followers,/home/usnish/twitter_ypcdn/img/964091360.jpg,0.0,0,102,triangle-down,ncdaction.dat,23,964091360,0.2255,5,1.3521,103.8198,Singapore,
2184,1651,ChestTalk,,followers,/home/usnish/twitter_ypcdn/img/2463309044.jpg,0.0,0,169,triangle-down,ncdaction.dat,59,2463309044,0.3491,162,-1.2921,36.8219,Kenya,Nairobi
2185,3109,atenjen1,,followers,/home/usnish/twitter_ypcdn/img/2731224362.jpg,0.0,0,31,triangle-down,ncdaction.dat,8,2731224362,0.2581,0,28.7041,77.1025,India,
2187,1172,TTCancerSociety,,followers,/home/usnish/twitter_ypcdn/img/745810944.jpg,0.2437,25,352,triangle-up,ncdaction.dat,1026,745810944,2.9148,4173,10.6626,-61.5252,Trinidad and Tobago,Port of Spain
2188,1203,AsaadQureshi,,followers,/home/usnish/twitter_ypcdn/img/918251498.png,0.0,0,324,triangle-down,ncdaction.dat,22,918251498,0.0679,0,56.1304,-106.3468,Canada,
2189,1432,Diggiada,,followers,/home/usnish/twitter_ypcdn/img/153537482.jpg,0.4667,47,1054,triangle-down,ncdaction.dat,1007,153537482,0.9554,3024,51.5074,-0.1278,United Kingdom,London
2192,601,MiMatMar,,followers,/home/usnish/twitter_ypcdn/img/258533629.jpg,0.805,45,584,triangle-down,ncdaction.dat,559,258533629,0.9572,7100,15.7835,-90.2308,Guatemala,
2193,29,ghdonline,,followers,/home/usnish/twitter_ypcdn/img/18805708.png,0.5299,141,991,triangle-up,ncdaction.dat,2661,18805708,2.6852,4111,42.3601,-71.0589,United States,Boston
2195,2588,Carolus_Magnus,,followers,/home/usnish/twitter_ypcdn/img/16885591.jpg,1.5567,59,1725,triangle-down,ncdaction.dat,379,16885591,0.2197,6247,46.8182,8.2275,Switzerland,
2196,1369,kaja_li,,followers,/home/usnish/twitter_ypcdn/img/264409165.jpg,0.4878,14,337,triangle-down,ncdaction.dat,287,264409165,0.8516,614,59.9139,10.7522,Norway,Oslo
2197,789,Eniware,,followers,/home/usnish/twitter_ypcdn/img/498178843.jpg,0.743,72,1546,triangle-down,ncdaction.dat,969,498178843,0.6268,4578,38.9847,-77.0947,United States,Bethesda
2198,4192,nythamar,,followers,/home/usnish/twitter_ypcdn/img/51328274.jpg,0.1839,11,1873,triangle-down,ncdaction.dat,598,51328274,0.3193,2302,-30.0347,-51.2177,Brazil,
2199,4029,dsherman2407,,followers,/home/usnish/twitter_ypcdn/img/138869971.jpg,0.1916,84,4996,triangle-down,ncdaction.dat,4384,138869971,0.8775,4773,38.9072,-77.0369,United States,Washington
2200,1667,tglawson3rd,,followers,/home/usnish/twitter_ypcdn/img/1369904712.jpg,0.1429,11,1668,triangle-down,ncdaction.dat,770,1369904712,0.4616,679,34.0333,-118.037,United States,Avocado Heights
2201,3488,somamc,,followers,/home/usnish/twitter_ypcdn/img/18894567.jpg,0.1653,4,896,triangle-down,ncdaction.dat,242,18894567,0.2701,461,-36.7526,144.3186,Australia,Bendigo
2203,1706,drsristisharma,,followers,/home/usnish/twitter_ypcdn/img/24735722.jpg,0.5822,40,299,triangle-up,ncdaction.dat,687,24735722,2.2977,2615,39.7392,-104.9903,United States,Denver
2204,2322,BartVDPlaetse,,followers,/home/usnish/twitter_ypcdn/img/498034470.jpg,0.9129999999999999,63,1112,triangle-down,ncdaction.dat,690,498034470,0.6205,2932,40.7249,-73.9969,United States,New York
2205,1843,SimonCapewell99,,followers,/home/usnish/twitter_ypcdn/img/2160675565.jpg,0.9514,239,486,triangle-up,ncdaction.dat,2512,2160675565,5.1687,41044,53.4059,-2.9656,United Kingdom,
