id,label,timeset,type,image,lfr,listed,friends,shape,file,followers,user_id,ffr,statuses,indegree,outdegree,degree
2624,severinalem,,followers,/home/usnish/twitter_ypcdn/img/2467673020.jpg,0.3634,29,1402,triangle-down,ncdaction.dat,798,2467673020,0.5692,2529,6,14,20
2297,MSuppli,,followers,/home/usnish/twitter_ypcdn/img/2186315633.jpg,1.3656,31,291,triangle-down,ncdaction.dat,227,2186315633,0.7801,1569,7,16,23
4281,dieteticdisrupt,,followers,/home/usnish/twitter_ypcdn/img/850839911838007296.jpg,0.0513,2,2065,triangle-down,ncdaction.dat,390,850839911838007296,0.1889,217,7,66,73
1906,izzlena,,followers,/home/usnish/twitter_ypcdn/img/739435440.jpg,0.0508,1,355,triangle-down,ncdaction.dat,197,739435440,0.5549,715,0,7,7
3039,MetteMunchow,,followers,/home/usnish/twitter_ypcdn/img/725292171264430081.jpg,0.1064,1,408,triangle-down,ncdaction.dat,94,725292171264430081,0.2304,85,4,19,23
1813,CalvinKe,,followers,/home/usnish/twitter_ypcdn/img/21124173.jpg,0.5578,14,996,triangle-down,ncdaction.dat,251,21124173,0.252,216,14,70,84
2823,tranacar,,followers,/home/usnish/twitter_ypcdn/img/3225532341.jpg,1.6129,10,484,triangle-down,ncdaction.dat,62,3225532341,0.1281,2769,1,2,3
174,DiabetesSerbia,,followers,/home/usnish/twitter_ypcdn/img/82924394.jpg,0.1422,3,174,triangle-up,ncdaction.dat,211,82924394,1.2126,3359,6,12,18
2085,IronCubeEyed,,followers,/home/usnish/twitter_ypcdn/img/351091954.jpg,0.0,0,342,triangle-down,ncdaction.dat,77,351091954,0.2251,63,0,16,16
1880,emamachong,,followers,/home/usnish/twitter_ypcdn/img/471557313.jpg,0.0,0,90,triangle-down,ncdaction.dat,17,471557313,0.1889,17,1,5,6
3532,RhondaWitwer,,followers,/home/usnish/twitter_ypcdn/img/3104045473.jpg,0.1856,9,1444,triangle-down,ncdaction.dat,485,3104045473,0.3359,1140,2,26,28
1483,nataliemolino,,followers,/home/usnish/twitter_ypcdn/img/2369858179.jpg,0.1471,1,180,triangle-down,ncdaction.dat,68,2369858179,0.3778,33,26,56,82
1662,patrickjbwalker,,followers,/home/usnish/twitter_ypcdn/img/2467609860.jpg,0.0,0,129,triangle-down,ncdaction.dat,54,2467609860,0.4186,103,9,21,30
3697,YeseniaOrifiel,,followers,/home/usnish/twitter_ypcdn/img/294976287.jpg,0.0,0,441,triangle-down,ncdaction.dat,94,294976287,0.2132,488,3,20,23
2791,LeAnnaJCarey,,followers,/home/usnish/twitter_ypcdn/img/23717397.jpg,0.9741,516,4183,triangle-up,ncdaction.dat,5297,23717397,1.2663,31698,22,27,49
685,PrimaryCare4um,,followers,/home/usnish/twitter_ypcdn/img/164835748.jpg,0.437,77,938,triangle-up,ncdaction.dat,1762,164835748,1.8785,2198,87,53,140
741,ClimateHC,,followers,/home/usnish/twitter_ypcdn/img/1280792054.jpg,0.467,68,958,triangle-up,ncdaction.dat,1456,1280792054,1.5198,3535,98,57,155
2226,HarryLombe,,followers,/home/usnish/twitter_ypcdn/img/2571544487.png,0.0,0,69,triangle-down,ncdaction.dat,8,2571544487,0.1159,20,0,1,1
1252,roxsees,,followers,/home/usnish/twitter_ypcdn/img/1706115685.jpg,0.5882,3,78,triangle-down,ncdaction.dat,51,1706115685,0.6538,184,6,14,20
2750,sietancio,,followers,/home/usnish/twitter_ypcdn/img/3181292636.jpg,1.6327,8,435,triangle-down,ncdaction.dat,49,3181292636,0.1126,2575,1,3,4
2662,hendersmk,,followers,/home/usnish/twitter_ypcdn/img/2214640231.jpg,1.193,34,562,triangle-down,ncdaction.dat,285,2214640231,0.5071,2044,17,50,67
476,ASaidKanya,,followers,/home/usnish/twitter_ypcdn/img/293719702.jpg,0.2349,14,1582,triangle-down,ncdaction.dat,596,293719702,0.3767,1075,58,141,199
4295,annaed10,,followers,/home/usnish/twitter_ypcdn/img/348427474.jpg,0.122,1,558,triangle-down,ncdaction.dat,82,348427474,0.147,1082,0,7,7
2232,Gabrieladelu,,followers,/home/usnish/twitter_ypcdn/img/2458283324.jpg,0.3687,8,584,triangle-down,ncdaction.dat,217,2458283324,0.3716,114,15,42,57
4176,matildasang,,followers,/home/usnish/twitter_ypcdn/img/2387765528.jpg,0.0,0,28,triangle-down,ncdaction.dat,9,2387765528,0.3214,13,0,1,1
715,EngageAfricaFdt,,followers,/home/usnish/twitter_ypcdn/img/580879585.png,0.8385,27,257,triangle-up,ncdaction.dat,322,580879585,1.2529,1192,56,44,100
3242,Val_Aziz4,,followers,/home/usnish/twitter_ypcdn/img/421823028.jpg,0.3478,8,1317,triangle-down,ncdaction.dat,230,421823028,0.1746,724,2,24,26
3617,UAEM_Maastricht,,followers,/home/usnish/twitter_ypcdn/img/2850431789.png,0.3401,5,315,triangle-down,ncdaction.dat,147,2850431789,0.4667,169,36,57,93
2743,esarnes,,followers,/home/usnish/twitter_ypcdn/img/3181084310.jpg,1.5385,6,489,triangle-down,ncdaction.dat,39,3181084310,0.0798,2485,1,3,4
3632,ade_diode,,followers,/home/usnish/twitter_ypcdn/img/3153733299.jpg,1.2121,8,467,triangle-down,ncdaction.dat,66,3153733299,0.1413,141,10,43,53
1078,abbycapobianco,,followers,/home/usnish/twitter_ypcdn/img/818804952.jpg,0.3109,6,325,triangle-down,ncdaction.dat,193,818804952,0.5938,407,61,57,118
71,GlobalHlthUNSW,,followers,/home/usnish/twitter_ypcdn/img/57192023.jpg,0.5027,85,1910,triangle-down,ncdaction.dat,1691,57192023,0.8853,506,123,60,183
1822,AMJPublicHealth,,followers,/home/usnish/twitter_ypcdn/img/1304287518.jpg,0.3946,202,360,triangle-up,ncdaction.dat,5119,1304287518,14.2194,2115,112,10,122
2454,SOCHGADCHIROLI,,followers,/home/usnish/twitter_ypcdn/img/2336814854.jpg,0.0,0,227,triangle-down,ncdaction.dat,25,2336814854,0.1101,46,9,48,57
681,collectivehlth,,followers,/home/usnish/twitter_ypcdn/img/500191626.jpg,0.5013,40,1127,triangle-down,ncdaction.dat,798,500191626,0.7081,758,14,10,24
3152,ravdeep003,,followers,/home/usnish/twitter_ypcdn/img/109826391.jpg,0.3817,10,502,triangle-down,ncdaction.dat,262,109826391,0.5219,1277,2,1,3
3099,HennetKenya,,followers,/home/usnish/twitter_ypcdn/img/3306489136.jpg,0.2975,13,380,triangle-up,ncdaction.dat,437,3306489136,1.15,772,14,24,38
3593,WCMPGLASGOW,,followers,/home/usnish/twitter_ypcdn/img/160526873.jpg,0.2788,45,1890,triangle-down,ncdaction.dat,1614,160526873,0.854,4502,8,29,37
480,GaryJFooks,,followers,/home/usnish/twitter_ypcdn/img/759575113.jpg,0.194,9,471,triangle-down,ncdaction.dat,464,759575113,0.9851,2196,29,52,81
463,msemilyyoung,,followers,/home/usnish/twitter_ypcdn/img/549158416.jpg,0.2789,35,917,triangle-up,ncdaction.dat,1255,549158416,1.3686,3084,7,16,23
120,WDD,,followers,/home/usnish/twitter_ypcdn/img/15179874.png,0.1347,820,449,triangle-up,ncdaction.dat,60858,15179874,135.5412,10633,462,34,496
523,jazkda,,followers,/home/usnish/twitter_ypcdn/img/25767051.jpg,0.3341,15,803,triangle-down,ncdaction.dat,449,25767051,0.5592,356,55,96,151
2812,LalcecArgentina,,followers,/home/usnish/twitter_ypcdn/img/150338421.jpg,0.031,34,3195,triangle-up,ncdaction.dat,10961,150338421,3.4307,4987,16,36,52
2074,neri_patricia,,followers,/home/usnish/twitter_ypcdn/img/264493317.jpg,0.404,4,711,triangle-down,ncdaction.dat,99,264493317,0.1392,751,1,13,14
1260,RayWinger,,followers,/home/usnish/twitter_ypcdn/img/339887701.jpg,0.0,0,134,triangle-up,ncdaction.dat,174,339887701,1.2985,89,16,23,39
3222,YGHNToronto,,followers,/home/usnish/twitter_ypcdn/img/707709248843677697.jpg,1.1321,6,223,triangle-down,ncdaction.dat,53,707709248843677697,0.2377,43,7,28,35
3384,NishwaAzeem,,followers,/home/usnish/twitter_ypcdn/img/1972495783.jpg,0.0,0,16,triangle-down,ncdaction.dat,9,1972495783,0.5625,0,0,6,6
3920,JRoitenberg,,followers,/home/usnish/twitter_ypcdn/img/2988559094.jpg,0.1757,27,3961,triangle-down,ncdaction.dat,1537,2988559094,0.388,514,2,29,31
3523,DianeFresquez,,followers,/home/usnish/twitter_ypcdn/img/427354643.jpg,0.5487,98,4994,triangle-down,ncdaction.dat,1786,427354643,0.3576,2426,24,83,107
2298,ForeverMauryne,,followers,/home/usnish/twitter_ypcdn/img/264135774.jpg,0.0533,2,917,triangle-down,ncdaction.dat,375,264135774,0.4089,2087,11,23,34
1445,chiefmaven,,followers,/home/usnish/twitter_ypcdn/img/6816692.jpg,1.1828,374,827,triangle-up,ncdaction.dat,3162,6816692,3.8235,11870,35,18,53
868,janehardey,,followers,/home/usnish/twitter_ypcdn/img/50840619.jpg,0.1176,1,296,triangle-down,ncdaction.dat,85,50840619,0.2872,104,1,4,5
233,nadinesun,,followers,/home/usnish/twitter_ypcdn/img/41061552.jpg,0.6151,105,1289,triangle-up,ncdaction.dat,1707,41061552,1.3243,2102,174,109,283
1740,KPDorman,,followers,/home/usnish/twitter_ypcdn/img/560009369.jpg,0.3343,23,347,triangle-up,ncdaction.dat,688,560009369,1.9827,1443,17,12,29
3536,hanclewis,,followers,/home/usnish/twitter_ypcdn/img/498262055.jpg,0.2717,5,222,triangle-down,ncdaction.dat,184,498262055,0.8288,303,3,9,12
2848,SEATCA_Org,,followers,/home/usnish/twitter_ypcdn/img/3534713654.jpg,0.0,0,199,triangle-up,ncdaction.dat,320,3534713654,1.608,1594,56,34,90
1940,gumbo_amando,,followers,/home/usnish/twitter_ypcdn/img/1053539486.jpg,0.5128,46,1393,triangle-down,ncdaction.dat,897,1053539486,0.6439,7566,6,18,24
3513,Dimples79,,followers,/home/usnish/twitter_ypcdn/img/21327972.jpg,0.1124,4,916,triangle-down,ncdaction.dat,356,21327972,0.3886,3538,0,2,2
4093,ohludara,,followers,/home/usnish/twitter_ypcdn/img/3007146746.jpg,0.5,4,568,triangle-down,ncdaction.dat,80,3007146746,0.1408,1957,2,7,9
3234,HeimataHerman,,followers,/home/usnish/twitter_ypcdn/img/752672952513015809.png,0.0,0,47,triangle-down,ncdaction.dat,2,752672952513015809,0.0426,0,0,8,8
1360,RookeLisa,,followers,/home/usnish/twitter_ypcdn/img/1545026851.jpg,0.7439,52,1740,triangle-down,ncdaction.dat,699,1545026851,0.4017,4344,77,127,204
831,maureenshaffer,,followers,/home/usnish/twitter_ypcdn/img/16221395.png,0.8226,77,1493,triangle-down,ncdaction.dat,936,16221395,0.6269,2276,11,25,36
3902,NutritionistKE,,followers,/home/usnish/twitter_ypcdn/img/783355609194369024.jpg,0.0,0,390,triangle-down,ncdaction.dat,153,783355609194369024,0.3923,250,10,34,44
1993,Karen_Patte,,followers,/home/usnish/twitter_ypcdn/img/2376982213.jpg,0.8452,136,3282,triangle-down,ncdaction.dat,1609,2376982213,0.4902,8003,42,79,121
1784,tuguy1,,followers,/home/usnish/twitter_ypcdn/img/375533969.jpg,0.0,0,96,triangle-down,ncdaction.dat,31,375533969,0.3229,9,1,5,6
1428,Simplegreenfood,,followers,/home/usnish/twitter_ypcdn/img/2339659758.jpg,0.0,0,345,triangle-down,ncdaction.dat,66,2339659758,0.1913,63,0,1,1
3510,WHSS2017,,followers,/home/usnish/twitter_ypcdn/img/787960218839810048.jpg,0.0459,5,564,triangle-up,ncdaction.dat,1090,787960218839810048,1.9326,1262,77,59,136
3858,NIDDKgov,,followers,/home/usnish/twitter_ypcdn/img/1901405066.jpg,0.3129,93,806,triangle-up,ncdaction.dat,2972,1901405066,3.6873,2164,31,16,47
131,ClareJonesNutri,,followers,/home/usnish/twitter_ypcdn/img/245390841.jpg,0.1782,9,324,triangle-up,ncdaction.dat,505,245390841,1.5586,1116,2,4,6
3750,dixongs16,,followers,/home/usnish/twitter_ypcdn/img/751460737441226752.jpg,0.0552,1,120,triangle-up,ncdaction.dat,181,751460737441226752,1.5083,168,11,10,21
2659,KABOGOJanvier,,followers,/home/usnish/twitter_ypcdn/img/2212946810.jpg,0.1262,12,1571,triangle-down,ncdaction.dat,951,2212946810,0.6053,1994,63,81,144
3307,QueensUAEM,,followers,/home/usnish/twitter_ypcdn/img/1972105898.jpg,0.292,4,226,triangle-down,ncdaction.dat,137,1972105898,0.6062,135,37,49,86
1035,hynhdvd,,followers,/home/usnish/twitter_ypcdn/img/435348756.jpg,0.7173,17,534,triangle-down,ncdaction.dat,237,435348756,0.4438,4039,3,20,23
2589,jarvinthekno,,followers,/home/usnish/twitter_ypcdn/img/3424596417.jpg,0.5714,14,4970,triangle-down,ncdaction.dat,245,3424596417,0.0493,1699,1,32,33
2076,godgodgheven5,,followers,/home/usnish/twitter_ypcdn/img/2905205494.png,0.0,0,904,triangle-down,ncdaction.dat,48,2905205494,0.0531,1,0,1,1
2839,PLOSBlogs,,followers,/home/usnish/twitter_ypcdn/img/184931891.jpg,0.378,847,588,triangle-up,ncdaction.dat,22409,184931891,38.1105,7800,284,23,307
616,iphfonline,,followers,/home/usnish/twitter_ypcdn/img/34217770.jpg,0.3231,44,2115,triangle-down,ncdaction.dat,1362,34217770,0.644,4216,145,171,316
1807,mtkutluk,,followers,/home/usnish/twitter_ypcdn/img/610961321.jpg,0.289,30,858,triangle-up,ncdaction.dat,1038,610961321,1.2098,1835,111,132,243
2615,superheber1,,followers,/home/usnish/twitter_ypcdn/img/432137059.jpg,0.1618,5,2760,triangle-down,ncdaction.dat,309,432137059,0.112,1960,0,16,16
2175,LanaRaspail,,followers,/home/usnish/twitter_ypcdn/img/3005570745.jpg,0.3922,2,352,triangle-down,ncdaction.dat,51,3005570745,0.1449,26,25,110,135
256,mobilekush,,followers,/home/usnish/twitter_ypcdn/img/380147221.png,0.1099,1,229,triangle-down,ncdaction.dat,91,380147221,0.3974,49,3,9,12
2096,ICM_Montpellier,,followers,/home/usnish/twitter_ypcdn/img/540003598.jpg,0.2673,68,2420,triangle-up,ncdaction.dat,2544,540003598,1.0512,1517,4,20,24
664,braineha,,followers,/home/usnish/twitter_ypcdn/img/67591909.jpg,0.0469,1,239,triangle-down,ncdaction.dat,213,67591909,0.8912,169,1,4,5
1860,PH1LEADER,,followers,/home/usnish/twitter_ypcdn/img/2726250002.png,0.0,0,16,triangle-down,ncdaction.dat,4,2726250002,0.25,0,2,6,8
1865,HCWithoutHarm,,followers,/home/usnish/twitter_ypcdn/img/31286761.jpg,0.6493,127,314,triangle-up,ncdaction.dat,1956,31286761,6.2293,2251,41,8,49
439,NatalieEidelman,,followers,/home/usnish/twitter_ypcdn/img/50891152.jpg,0.1739,2,412,triangle-down,ncdaction.dat,115,50891152,0.2791,90,4,12,16
4247,BrandonNiyibizi,,followers,/home/usnish/twitter_ypcdn/img/814117204799188992.jpg,0.0,0,86,triangle-down,ncdaction.dat,69,814117204799188992,0.8023,24,8,11,19
356,GlobalDiaBEATes,,followers,/home/usnish/twitter_ypcdn/img/465787046.jpg,0.2669,30,896,triangle-up,ncdaction.dat,1124,465787046,1.2545,1598,163,146,309
2522,Nicadees,,followers,/home/usnish/twitter_ypcdn/img/3245233218.png,0.2273,1,636,triangle-down,ncdaction.dat,44,3245233218,0.0692,451,2,41,43
4208,colerbridge,,followers,/home/usnish/twitter_ypcdn/img/3164980839.jpg,0.0617,2,864,triangle-down,ncdaction.dat,324,3164980839,0.375,721,0,7,7
1357,FraScopelliti,,followers,/home/usnish/twitter_ypcdn/img/1934797453.jpg,0.0605,4,1815,triangle-down,ncdaction.dat,661,1934797453,0.3642,78,3,5,8
4152,BeaconIntel,,followers,/home/usnish/twitter_ypcdn/img/761550144869437440.jpg,0.303,5,1191,triangle-down,ncdaction.dat,165,761550144869437440,0.1385,294,3,13,16
3172,Kathersuch,,followers,/home/usnish/twitter_ypcdn/img/156627597.jpg,0.3671,80,511,triangle-up,ncdaction.dat,2179,156627597,4.2642,2463,189,54,243
1887,Moesunshine3,,followers,/home/usnish/twitter_ypcdn/img/2764470236.jpg,0.2817,2,391,triangle-down,ncdaction.dat,71,2764470236,0.1816,1278,0,0,0
1455,CABI_Health,,followers,/home/usnish/twitter_ypcdn/img/125988581.jpg,1.2174,70,389,triangle-up,ncdaction.dat,575,125988581,1.4781,2358,52,52,104
1543,Friha_a,,followers,/home/usnish/twitter_ypcdn/img/383705851.jpg,0.3333,10,460,triangle-down,ncdaction.dat,300,383705851,0.6522,683,45,55,100
2622,egdrc,,followers,/home/usnish/twitter_ypcdn/img/3995366537.jpg,1.2698,8,168,triangle-down,ncdaction.dat,63,3995366537,0.375,140,10,39,49
838,Friday_Born,,followers,/home/usnish/twitter_ypcdn/img/35037022.jpg,0.1491,13,710,triangle-up,ncdaction.dat,872,35037022,1.2282,9145,1,6,7
1735,linaporras,,followers,/home/usnish/twitter_ypcdn/img/33116258.jpg,0.7543,70,1152,triangle-down,ncdaction.dat,928,33116258,0.8056,6683,2,12,14
3368,AmonaLaota,,followers,/home/usnish/twitter_ypcdn/img/4839301763.jpg,0.0,0,157,triangle-down,ncdaction.dat,44,4839301763,0.2803,13,0,14,14
420,CamiloErazoL,,followers,/home/usnish/twitter_ypcdn/img/71548007.jpg,0.8335,398,3039,triangle-up,ncdaction.dat,4775,71548007,1.5712,22291,41,48,89
963,SuperMacx,,followers,/home/usnish/twitter_ypcdn/img/41408192.jpg,0.202,2,411,triangle-down,ncdaction.dat,99,41408192,0.2409,56,1,27,28
2672,leeannmonkozgul,,followers,/home/usnish/twitter_ypcdn/img/460535778.jpg,0.4038,30,1741,triangle-down,ncdaction.dat,743,460535778,0.4268,717,1,14,15
3175,AirBreath_app,,followers,/home/usnish/twitter_ypcdn/img/732949728191733760.jpg,0.203,4,2106,triangle-down,ncdaction.dat,197,732949728191733760,0.0935,87,1,76,77
1103,15x15surgery,,followers,/home/usnish/twitter_ypcdn/img/1732355191.jpg,0.3947,12,352,triangle-down,ncdaction.dat,304,1732355191,0.8636,15,37,46,83
2894,giulia_gaudenzi,,followers,/home/usnish/twitter_ypcdn/img/2829406336.jpg,0.6395,22,1028,triangle-down,ncdaction.dat,344,2829406336,0.3346,1009,21,67,88
2183,Tai_Soba,,followers,/home/usnish/twitter_ypcdn/img/438705669.jpg,0.2488,10,513,triangle-down,ncdaction.dat,402,438705669,0.7836,1519,11,29,40
2995,vylhphilippines,,followers,/home/usnish/twitter_ypcdn/img/1253564324.jpg,0.2041,10,580,triangle-down,ncdaction.dat,490,1253564324,0.8448,2488,5,34,39
1639,sesanco,,followers,/home/usnish/twitter_ypcdn/img/298667578.jpg,0.133,6,906,triangle-down,ncdaction.dat,451,298667578,0.4978,4645,2,21,23
3710,rdsarwanda,,followers,/home/usnish/twitter_ypcdn/img/786250184766488577.jpg,0.125,1,164,triangle-down,ncdaction.dat,80,786250184766488577,0.4878,119,14,11,25
3407,uncdaconnecting,,followers,/home/usnish/twitter_ypcdn/img/757514636023463936.jpg,0.0,0,30,triangle-down,ncdaction.dat,17,757514636023463936,0.5667,11,5,9,14
3766,golddirectuk,,followers,/home/usnish/twitter_ypcdn/img/2882541725.png,0.0,0,2144,triangle-down,ncdaction.dat,81,2882541725,0.0378,36,1,11,12
3087,Jo_Lofty,,followers,/home/usnish/twitter_ypcdn/img/511761836.jpg,0.5618,95,3204,triangle-down,ncdaction.dat,1691,511761836,0.5278,6333,84,138,222
680,Eye_Am_Kay,,followers,/home/usnish/twitter_ypcdn/img/156966176.jpg,0.1282,5,824,triangle-down,ncdaction.dat,390,156966176,0.4733,14495,0,3,3
2683,abigail_acumen,,followers,/home/usnish/twitter_ypcdn/img/881949613.jpg,0.6489,17,350,triangle-down,ncdaction.dat,262,881949613,0.7486,887,16,29,45
437,oloitiptip,,followers,/home/usnish/twitter_ypcdn/img/137975653.png,0.1458,5,2017,triangle-down,ncdaction.dat,343,137975653,0.1701,2333,0,5,5
4150,aisujon,,followers,/home/usnish/twitter_ypcdn/img/154935673.jpg,0.0,0,74,triangle-up,ncdaction.dat,102,154935673,1.3784,228,3,15,18
1067,AlzDisInt,,followers,/home/usnish/twitter_ypcdn/img/198970635.png,0.2108,195,546,triangle-up,ncdaction.dat,9252,198970635,16.9451,3161,102,24,126
1977,medwma,,followers,/home/usnish/twitter_ypcdn/img/564571490.png,0.2604,200,3102,triangle-up,ncdaction.dat,7681,564571490,2.4761,5396,317,171,488
2775,LinaMahyl,,followers,/home/usnish/twitter_ypcdn/img/4713596188.jpg,1.4798,99,2196,triangle-down,ncdaction.dat,669,4713596188,0.3046,5188,117,162,279
2904,forresterjm,,followers,/home/usnish/twitter_ypcdn/img/4032882972.jpg,0.5634,4,147,triangle-down,ncdaction.dat,71,4032882972,0.483,641,15,16,31
1809,NQuawson,,followers,/home/usnish/twitter_ypcdn/img/1176916496.jpg,0.0498,1,553,triangle-down,ncdaction.dat,201,1176916496,0.3635,522,1,4,5
524,raimahma,,followers,/home/usnish/twitter_ypcdn/img/836812345.png,0.0,0,179,triangle-down,ncdaction.dat,18,836812345,0.1006,6,4,27,31
1701,MikeRayner,,followers,/home/usnish/twitter_ypcdn/img/151114371.jpg,0.436,94,702,triangle-up,ncdaction.dat,2156,151114371,3.0712,7610,229,85,314
2344,womeninGH,,followers,/home/usnish/twitter_ypcdn/img/3192319248.jpg,0.2507,108,2347,triangle-up,ncdaction.dat,4308,3192319248,1.8355,5242,493,347,840
216,CNCDAfrica,,followers,/home/usnish/twitter_ypcdn/img/395180428.jpg,0.3753,14,641,triangle-down,ncdaction.dat,373,395180428,0.5819,3709,122,67,189
80,Narcisaqxxug,,followers,/home/usnish/twitter_ypcdn/img/260630167.jpg,0.0429,4,1749,triangle-down,ncdaction.dat,933,260630167,0.5334,1398,0,2,2
1742,ShelleyTregea,,followers,/home/usnish/twitter_ypcdn/img/2572774051.png,0.0,0,90,triangle-down,ncdaction.dat,10,2572774051,0.1111,1,0,4,4
209,CreativeStarCo,,followers,/home/usnish/twitter_ypcdn/img/314207218.jpg,0.0722,2,1223,triangle-down,ncdaction.dat,277,314207218,0.2265,230,2,17,19
2505,SaverioP90,,followers,/home/usnish/twitter_ypcdn/img/552872493.jpg,0.1639,3,810,triangle-down,ncdaction.dat,183,552872493,0.2259,326,3,33,36
3126,HannahLucy_Todd,,followers,/home/usnish/twitter_ypcdn/img/241844858.jpg,0.16,2,417,triangle-down,ncdaction.dat,125,241844858,0.2998,208,17,37,54
1652,FabienneBartoli,,followers,/home/usnish/twitter_ypcdn/img/557582095.jpg,1.0256,12,456,triangle-down,ncdaction.dat,117,557582095,0.2566,590,1,9,10
2025,TranscendITHlth,,followers,/home/usnish/twitter_ypcdn/img/2803332160.png,0.8163,8,388,triangle-down,ncdaction.dat,98,2803332160,0.2526,183,1,5,6
1998,thekurtfigueroa,,followers,/home/usnish/twitter_ypcdn/img/221872201.jpg,0.1707,12,1552,triangle-down,ncdaction.dat,703,221872201,0.453,14856,14,60,74
556,AyhamAlomari,,followers,/home/usnish/twitter_ypcdn/img/56661105.jpg,0.4421,29,491,triangle-up,ncdaction.dat,656,56661105,1.336,632,35,45,80
1281,thereslloyd,,followers,/home/usnish/twitter_ypcdn/img/159417489.jpg,0.2151,12,1120,triangle-down,ncdaction.dat,558,159417489,0.4982,506,89,113,202
3851,pamela_diakos,,followers,/home/usnish/twitter_ypcdn/img/4895553625.jpg,0.3597,5,504,triangle-down,ncdaction.dat,139,4895553625,0.2758,87,9,41,50
3275,BastaJLT_MX,,followers,/home/usnish/twitter_ypcdn/img/757648395624251392.jpg,0.2778,1,235,triangle-down,ncdaction.dat,36,757648395624251392,0.1532,18,2,13,15
4066,kussekoirita,,followers,/home/usnish/twitter_ypcdn/img/2256710725.jpg,0.0,0,718,triangle-down,ncdaction.dat,78,2256710725,0.1086,251,10,97,107
3316,vusinessworld,,followers,/home/usnish/twitter_ypcdn/img/3438897639.jpg,4.1009,520,2257,triangle-down,ncdaction.dat,1268,3438897639,0.5618,29862,1,8,9
4270,GlobalHealthNut,,followers,/home/usnish/twitter_ypcdn/img/2796734102.jpg,0.3803,17,792,triangle-down,ncdaction.dat,447,2796734102,0.5644,1273,32,47,79
16,GTFCCC,,followers,/home/usnish/twitter_ypcdn/img/302212467.jpg,0.4156,47,382,triangle-up,ncdaction.dat,1131,302212467,2.9607,1442,336,95,431
2939,_fabianmoser,,followers,/home/usnish/twitter_ypcdn/img/709541990413824001.png,0.0,0,42,triangle-down,ncdaction.dat,7,709541990413824001,0.1667,6,4,13,17
2912,undanielo,,followers,/home/usnish/twitter_ypcdn/img/167987822.jpg,0.0849,5,944,triangle-down,ncdaction.dat,589,167987822,0.6239,6471,17,43,60
614,VijayRKA,,followers,/home/usnish/twitter_ypcdn/img/1053269460.png,0.0,0,241,triangle-down,ncdaction.dat,20,1053269460,0.083,46,4,60,64
266,BBrophy723,,followers,/home/usnish/twitter_ypcdn/img/23066831.jpg,0.2419,15,2093,triangle-down,ncdaction.dat,620,23066831,0.2962,4798,1,3,4
1114,the_green_pen,,followers,/home/usnish/twitter_ypcdn/img/515304088.jpg,0.3324,12,1450,triangle-down,ncdaction.dat,361,515304088,0.249,278,1,12,13
1689,juxtamagazine,,followers,/home/usnish/twitter_ypcdn/img/188492897.jpg,0.4617,47,973,triangle-up,ncdaction.dat,1018,188492897,1.0462,8994,91,93,184
3324,bhumeshwarrao,,followers,/home/usnish/twitter_ypcdn/img/712737599.jpg,0.2933,11,2003,triangle-down,ncdaction.dat,375,712737599,0.1872,2928,3,26,29
1336,kjcoathup,,followers,/home/usnish/twitter_ypcdn/img/37216047.jpg,0.0,0,201,triangle-down,ncdaction.dat,52,37216047,0.2587,85,0,4,4
127,PFCDGlobal,,followers,/home/usnish/twitter_ypcdn/img/309197465.png,0.2574,45,769,triangle-up,ncdaction.dat,1748,309197465,2.2731,2551,306,150,456
2071,donnestraniere,,followers,/home/usnish/twitter_ypcdn/img/2892481439.png,0.0,0,291,triangle-down,ncdaction.dat,31,2892481439,0.1065,14,0,8,8
2099,Danahawwash,,followers,/home/usnish/twitter_ypcdn/img/353078553.jpg,0.2381,1,265,triangle-down,ncdaction.dat,42,353078553,0.1585,10,2,13,15
1291,ncdgela,,followers,/home/usnish/twitter_ypcdn/img/2234656788.jpg,0.0,0,10,triangle-up,ncdaction.dat,20,2234656788,2.0,2,1,0,1
697,sidsingh23,,followers,/home/usnish/twitter_ypcdn/img/14594638.jpg,0.3663,20,1825,triangle-down,ncdaction.dat,546,14594638,0.2992,3553,10,13,23
4165,SyedHus96499195,,followers,/home/usnish/twitter_ypcdn/img/871779219809947648.jpg,0.0,0,34,triangle-down,ncdaction.dat,13,871779219809947648,0.3824,11,1,6,7
3782,TobaccoFree254,,followers,/home/usnish/twitter_ypcdn/img/2524051309.jpg,0.1084,12,636,triangle-up,ncdaction.dat,1107,2524051309,1.7406,5501,38,43,81
3687,pezcharles,,followers,/home/usnish/twitter_ypcdn/img/240297610.jpg,0.3571,10,124,triangle-up,ncdaction.dat,280,240297610,2.2581,1952,5,10,15
1081,LopeyPen,,followers,/home/usnish/twitter_ypcdn/img/1440870542.jpg,0.516,21,825,triangle-down,ncdaction.dat,407,1440870542,0.4933,3045,15,30,45
1559,spietikainen,,followers,/home/usnish/twitter_ypcdn/img/20228586.jpg,0.2068,386,6228,triangle-up,ncdaction.dat,18664,20228586,2.9968,7426,26,18,44
492,HavensofHope,,followers,/home/usnish/twitter_ypcdn/img/594326192.jpg,0.0,0,128,triangle-down,ncdaction.dat,42,594326192,0.3281,263,0,1,1
